Date;Champ;Nomenclature;Code NAF;Libellé NAF;Type de données;Nombre d'emplois vacants;Taux d'emplois vacants (en %)
2003-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59135.0;0.44
2003-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59138.0;0.44
2003-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;38.0;0.15
2003-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;9440.0;0.3
2003-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;9441.0;0.3
2003-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;33.0;0.02
2003-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;223.0;0.18
2003-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;8952.0;1.03
2003-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;8954.0;1.03
2003-T2;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;3268.0;0.14
2003-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;2606.0;0.2
2003-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3448.0;0.6
2003-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3447.0;0.6
2003-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1992.0;0.32
2003-T2;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;4594.0;0.75
2003-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;124.0;0.09
2003-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2409.0;0.29
2003-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2407.0;0.29
2003-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2583.0;0.29
2003-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2451.0;1.0
2003-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2452.0;1.0
2003-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14729.0;1.23
2003-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14724.0;1.23
2003-T2;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;917.0;0.6
2003-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1331.0;0.48
2003-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1329.0;0.48
2003-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;8952.0;1.03
2003-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;8954.0;1.03
2003-T2;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9735.0;0.28
2003-T2;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;23271.0;0.3
2003-T2;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;23269.0;0.3
2003-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17176.0;1.19
2003-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;17181.0;1.19
2003-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;58848.0;0.44
2003-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;58851.0;0.44
2003-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;47.0;0.19
2003-T3;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8310.0;0.26
2003-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;28.0;0.02
2003-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;196.0;0.16
2003-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9057.0;1.04
2003-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9055.0;1.04
2003-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;9133.0;0.4
2003-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;9134.0;0.4
2003-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3446.0;0.27
2003-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3661.0;0.62
2003-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3662.0;0.62
2003-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1570.0;0.26
2003-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1232.0;0.2
2003-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;538.0;0.37
2003-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;539.0;0.37
2003-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;1771.0;0.21
2003-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;1772.0;0.21
2003-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;1990.0;0.22
2003-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2108.0;0.91
2003-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;13267.0;1.11
2003-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;13264.0;1.11
2003-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;917.0;0.62
2003-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1579.0;0.57
2003-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1577.0;0.57
2003-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;9057.0;1.04
2003-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;9055.0;1.04
2003-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8581.0;0.25
2003-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25840.0;0.33
2003-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25838.0;0.33
2003-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15372.0;1.08
2003-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15376.0;1.08
2003-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;58008.0;0.43
2003-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;58012.0;0.43
2003-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;41.0;0.16
2003-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8633.0;0.28
2003-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8634.0;0.28
2003-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;24.0;0.01
2003-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;225.0;0.18
2003-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;8767.0;1.0
2003-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;8768.0;1.0
2003-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7641.0;0.33
2003-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3935.0;0.31
2003-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3936.0;0.31
2003-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3449.0;0.64
2003-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1900.0;0.31
2003-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1286.0;0.21
2003-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;568.0;0.39
2003-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;570.0;0.39
2003-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2416.0;0.29
2003-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2418.0;0.29
2003-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2637.0;0.29
2003-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2636.0;0.29
2003-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2052.0;0.83
2003-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2053.0;0.83
2003-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;12067.0;1.0
2003-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;12063.0;1.0
2003-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;977.0;0.64
2003-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1390.0;0.5
2003-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1392.0;0.5
2003-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;8767.0;1.0
2003-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;8768.0;1.0
2003-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8924.0;0.26
2003-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8923.0;0.26
2003-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;26202.0;0.34
2003-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;26201.0;0.34
2003-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;14115.0;0.97
2003-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;14120.0;0.97
2004-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59127.0;0.44
2004-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59130.0;0.44
2004-T1;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;37.0;0.15
2004-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;7844.0;0.25
2004-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;56.0;0.03
2004-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;222.0;0.18
2004-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9058.0;1.03
2004-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9059.0;1.03
2004-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7930.0;0.35
2004-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3439.0;0.27
2004-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3855.0;0.7
2004-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1931.0;0.32
2004-T1;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1240.0;0.21
2004-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;490.0;0.33
2004-T1;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;488.0;0.33
2004-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2323.0;0.28
2004-T1;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2324.0;0.28
2004-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2513.0;0.28
2004-T1;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2512.0;0.28
2004-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2311.0;0.91
2004-T1;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2312.0;0.91
2004-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;13398.0;1.1
2004-T1;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;13403.0;1.1
2004-T1;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1075.0;0.7
2004-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1402.0;0.51
2004-T1;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1404.0;0.51
2004-T1;Plus de 10 salariés;A4;Construction;Construction;Brutes;9058.0;1.03
2004-T1;Plus de 10 salariés;A4;Construction;Construction;Brutes;9059.0;1.03
2004-T1;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;8159.0;0.24
2004-T1;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;26199.0;0.34
2004-T1;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;26201.0;0.34
2004-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15709.0;1.07
2004-T1;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;15714.0;1.07
2004-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;60999.0;0.45
2004-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;60995.0;0.45
2004-T2;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;48.0;0.19
2004-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8813.0;0.29
2004-T2;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8814.0;0.29
2004-T2;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;70.0;0.04
2004-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;246.0;0.2
2004-T2;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;247.0;0.2
2004-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9110.0;1.02
2004-T2;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9108.0;1.02
2004-T2;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7531.0;0.33
2004-T2;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3500.0;0.27
2004-T2;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3810.0;0.65
2004-T2;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1890.0;0.31
2004-T2;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1212.0;0.2
2004-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;486.0;0.32
2004-T2;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;485.0;0.32
2004-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2405.0;0.29
2004-T2;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2404.0;0.29
2004-T2;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2653.0;0.29
2004-T2;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;2412.0;0.97
2004-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14544.0;1.18
2004-T2;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;14549.0;1.18
2004-T2;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;1011.0;0.65
2004-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1255.0;0.46
2004-T2;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1253.0;0.46
2004-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;9108.0;1.02
2004-T2;Plus de 10 salariés;A4;Construction;Construction;Brutes;9110.0;1.02
2004-T2;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9178.0;0.27
2004-T2;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25752.0;0.33
2004-T2;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25750.0;0.33
2004-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;16956.0;1.14
2004-T2;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;16962.0;1.14
2004-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;56366.0;0.42
2004-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;56364.0;0.42
2004-T3;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;41.0;0.16
2004-T3;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;8777.0;0.29
2004-T3;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;53.0;0.03
2004-T3;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;211.0;0.17
2004-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9208.0;1.03
2004-T3;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;9207.0;1.03
2004-T3;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;7320.0;0.32
2004-T3;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3725.0;0.29
2004-T3;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;3531.0;0.59
2004-T3;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1662.0;0.27
2004-T3;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1202.0;0.2
2004-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;502.0;0.33
2004-T3;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;503.0;0.33
2004-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;1994.0;0.24
2004-T3;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;1995.0;0.24
2004-T3;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2270.0;0.24
2004-T3;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1878.0;0.8
2004-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;11904.0;0.97
2004-T3;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;11907.0;0.97
2004-T3;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;887.0;0.59
2004-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1200.0;0.44
2004-T3;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1199.0;0.44
2004-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;9207.0;1.03
2004-T3;Plus de 10 salariés;A4;Construction;Construction;Brutes;9208.0;1.03
2004-T3;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9081.0;0.27
2004-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;24294.0;0.31
2004-T3;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;24293.0;0.31
2004-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;13784.0;0.94
2004-T3;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;13781.0;0.94
2004-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;57769.0;0.43
2004-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;57767.0;0.43
2004-T4;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;50.0;0.2
2004-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;9408.0;0.31
2004-T4;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;9409.0;0.31
2004-T4;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;118.0;0.07
2004-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;274.0;0.22
2004-T4;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;273.0;0.22
2004-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;10696.0;1.19
2004-T4;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;10698.0;1.19
2004-T4;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;8511.0;0.37
2004-T4;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3372.0;0.26
2004-T4;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2319.0;0.42
2004-T4;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1888.0;0.31
2004-T4;Plus de 10 salariés;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;1292.0;0.21
2004-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;591.0;0.39
2004-T4;Plus de 10 salariés;A21;L;Activités immobilières (section L de la Naf);Brutes;593.0;0.39
2004-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2514.0;0.3
2004-T4;Plus de 10 salariés;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;2513.0;0.3
2004-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2772.0;0.3
2004-T4;Plus de 10 salariés;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;2776.0;0.3
2004-T4;Plus de 10 salariés;A21;P;Enseignement (section P de la Naf);Brutes;1732.0;0.69
2004-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;10405.0;0.84
2004-T4;Plus de 10 salariés;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;10408.0;0.84
2004-T4;Plus de 10 salariés;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;657.0;0.42
2004-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1164.0;0.43
2004-T4;Plus de 10 salariés;A21;S;Autres activités de services (section S de la Naf);Brutes;1166.0;0.43
2004-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;10696.0;1.19
2004-T4;Plus de 10 salariés;A4;Construction;Construction;Brutes;10698.0;1.19
2004-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9849.0;0.29
2004-T4;Plus de 10 salariés;A4;Industrie;Industrie;Brutes;9850.0;0.29
2004-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25086.0;0.32
2004-T4;Plus de 10 salariés;A4;Tertiaire marchand;Tertiaire marchand;Brutes;25079.0;0.32
2004-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;12137.0;0.81
2004-T4;Plus de 10 salariés;A4;Tertiaire non-marchand;Tertiaire non marchand;Brutes;12140.0;0.81
2005-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59616.0;0.44
2005-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;59620.0;0.44
2005-T1;Plus de 10 salariés;A21;B;Industries extractives (section B de la Naf);Brutes;47.0;0.19
2005-T1;Plus de 10 salariés;A21;C;Industrie manufacturière (section C de la Naf);Brutes;9105.0;0.3
2005-T1;Plus de 10 salariés;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;172.0;0.11
2005-T1;Plus de 10 salariés;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;271.0;0.22
2005-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;11264.0;1.25
2005-T1;Plus de 10 salariés;A21;F;Construction (section F de la Naf);Brutes;11262.0;1.25
2005-T1;Plus de 10 salariés;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;8352.0;0.36
2005-T1;Plus de 10 salariés;A21;H;Transports et entreposage (section H de la Naf);Brutes;3616.0;0.28
2005-T1;Plus de 10 salariés;A21;I;Hébergement et restauration (section I de la Naf);Brutes;2990.0;0.54
2005-T1;Plus de 10 salariés;A21;J;Information et communication (section J de la Naf);Brutes;1891.0;0.31
