Date;Champ;Nomenclature;Code NAF;Libellé NAF;Type de données;Nombre d'emplois vacants;Taux d'emplois vacants (en %)
2008-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;90161;0.63
2009-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;50536;0.36
2009-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;49591;0.36
2010-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;54379;0.4
2010-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;91237;0.66
2011-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;104717;0.75
2012-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;84795;0.6
2012-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;181082;1.04
2012-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;177530;1.02
2014-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;96218;0.69
2014-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;177340;1.03
2014-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;82442;0.59
2014-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;165837;0.96
2014-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;176218;1.02
2015-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;170300;0.99
2015-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;93157;0.66
2015-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;176984;1.02
2015-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;115613;0.83
2016-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;119642;0.84
2016-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;146496;1.04
2017-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;151672;1.07
2017-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;155748;1.09
2017-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;174308;1.22
2017-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;334140;1.88
2018-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;174572;1.22
2018-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;330052;1.86
2018-T4;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;383933;2.12
2019-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;197563;1.35
2019-T1;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;389017;2.14
2019-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;356945;1.95
2019-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;223186;1.5
2020-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;419217;2.29
2020-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;338638;1.85
2020-T4;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;202863;1.37
2022-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;628864;3.19
2023-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;380027;2.39
2023-T2;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;396735;2.46
2023-T3;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;336517;2.11
2023-T3;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;551536;2.78
2024-T1;Plus de 10 salariés;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;344371;2.15
2024-T2;Ensemble;A1 - Ensemble;BTS;Ensemble des secteurs (sections B à S de la Naf sauf administration publique);Brutes;555262;2.76
2011-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;29742;0.95
2011-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;6279;0.45
2011-T3;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;24465;2.22
2011-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;20044;1.63
2011-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;10753;0.87
2011-T4;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;96;0.38
2011-T4;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;26877;0.86
2011-T4;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19621;1.19
2012-T1;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;20344;0.71
2012-T1;Ensemble;A21;F;Construction (section F de la Naf);Brutes;18983;1.22
2012-T1;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;31572;3.09
2012-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;5917;0.42
2012-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4854;1.82
2012-T2;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;17658;1.42
2012-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;11259;0.91
2012-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;17359;0.61
2012-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;26213;0.84
2012-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;14440;1.94
2012-T3;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5063;0.67
2012-T3;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;3369;1.06
2012-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;19192;1.14
2012-T3;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;6710;2.34
2012-T4;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;6611;0.47
2012-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;10894;1.46
2012-T4;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3701;1.4
2013-T1;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;13077;1.75
2013-T1;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;18188;1.08
2013-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;23703;0.77
2013-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;19828;1.82
2013-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3812;1.45
2013-T2;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;8900;1.75
2013-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;25256;0.82
2013-T3;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3444;1.32
2013-T4;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;16999;1.69
2013-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;9452;1.27
2013-T4;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;10006;0.81
2013-T4;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;18424;1.07
2014-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4225;1.63
2014-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;13424;1.1
2014-T1;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;6830;1.36
2014-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;25619;0.83
2014-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;19857;1.82
2014-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3700;1.41
2014-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;18309;0.66
2014-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;24574;0.8
2014-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;4784;0.34
2014-T3;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;25052;2.27
2014-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;10656;1.42
2014-T3;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;5451;0.72
2014-T3;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3708;1.43
2014-T3;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;2375;0.74
2014-T3;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;4683;1.59
2014-T4;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;21332;2.1
2014-T4;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4255;1.63
2014-T4;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;22866;1.31
2015-T1;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;388;0.21
2015-T1;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;26769;0.88
2015-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;3773;1.47
2015-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;25816;0.83
2015-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;12393;1.62
2015-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4182;1.6
2015-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;11711;0.93
2015-T2;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;9538;1.88
2015-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;5769;0.42
2015-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;12341;1.63
2016-T1;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;34020;1.11
2016-T1;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;18958;2.46
2016-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4722;1.82
2016-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;16945;1.34
2016-T1;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;3357;0.94
2016-T1;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;23221;1.31
2016-T1;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;9301;3.01
2016-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;6807;0.49
2016-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;25555;2.22
2016-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;7294;0.96
2016-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;34130;1.11
2016-T3;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;21988;1.94
2016-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;17523;2.25
2016-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;23019;1.78
2016-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;14714;1.13
2016-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;29075;1.63
2016-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;22640;2.88
2016-T4;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;28363;1.58
2017-T1;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;31378;1.15
2017-T1;Ensemble;A21;F;Construction (section F de la Naf);Brutes;21757;1.52
2017-T1;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;38787;1.25
2017-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;6789;2.57
2017-T1;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;35677;2.68
2017-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;19063;1.47
2017-T1;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;13274;2.61
2017-T2;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;13739;0.97
2017-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;45625;3.73
2017-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;8341;1.09
2017-T2;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;5862;1.64
2017-T2;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;9701;3.02
2017-T3;Ensemble;A21;F;Construction (section F de la Naf);Brutes;29171;1.99
2017-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;38724;1.24
2017-T4;Ensemble;A21;F;Construction (section F de la Naf);Brutes;33282;2.27
2018-T1;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;1187;0.8
2018-T1;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;49335;1.57
2018-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;38974;1.41
2018-T2;Ensemble;A21;F;Construction (section F de la Naf);Brutes;33925;2.26
2018-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;4802;1.79
2018-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;37452;1.36
2018-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;41939;1.34
2018-T3;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;36485;3.03
2018-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;19766;2.39
2018-T4;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;44025;1.59
2018-T4;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;54719;1.7
2018-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;31721;3.75
2018-T4;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;36668;2.61
2018-T4;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;26427;1.94
2018-T4;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;35187;1.91
2019-T1;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;55154;1.74
2019-T1;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;16139;1.12
2019-T1;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;49055;4.12
2019-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;27771;2.04
2019-T1;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;36661;1.99
2019-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;50230;3.82
2019-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;29503;3.43
2019-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;10915;1.4
2019-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;23775;1.71
2019-T2;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;16548;3.26
2019-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;41240;1.48
2019-T3;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;48075;1.51
2019-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;15456;1.07
2019-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;28554;3.29
2019-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;21437;1.55
2019-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;35074;1.9
2019-T4;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;45242;1.62
2019-T4;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;17017;1.17
2019-T4;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;42139;2.89
2019-T4;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;6387;1.78
2020-T2;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;465;0.27
2020-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;24988;2.89
2020-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;8422;3.05
2020-T2;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;25353;1.86
2020-T2;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;50871;2.71
2020-T3;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;13459;0.94
2020-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;47072;2.49
2020-T3;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;14557;2.91
2020-T4;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;36155;1.32
2020-T4;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1122;0.65
2020-T4;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;34801;3.24
2020-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;20914;2.41
2020-T4;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;9332;1.2
2020-T4;Ensemble;A21;R;Arts, spectacles et activités récréatives (section R de la Naf);Brutes;8574;3.08
2020-T4;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;16533;3.3
2021-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;8070;2.85
2021-T1;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;6395;1.69
2021-T2;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;66194;4.95
2021-T2;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;25371;2.8
2021-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;14152;1.78
2021-T2;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;44919;3.0
2021-T2;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;8117;2.14
2021-T3;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;170;0.8
2021-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;53566;1.92
2021-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;25522;2.78
2021-T3;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;7424;2.56
2021-T3;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;8053;2.16
2021-T3;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;14895;2.88
2021-T4;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;749;3.46
2021-T4;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;69487;2.47
2021-T4;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;90843;2.64
2021-T4;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;25597;1.72
2021-T4;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;58471;3.74
2021-T4;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;9909;2.52
2021-T4;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;18041;3.41
2022-T1;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;661;3.03
2022-T1;Ensemble;A21;F;Construction (section F de la Naf);Brutes;65411;3.81
2022-T1;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;26699;1.8
2022-T1;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;98421;7.49
2022-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;9957;3.38
2022-T1;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;60216;3.81
2022-T1;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;9868;2.43
2022-T1;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;19569;3.68
2022-T2;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1232;0.71
2022-T2;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;5441;3.27
2022-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;93919;2.72
2022-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;11843;3.97
2022-T2;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;59590;3.75
2022-T2;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;21085;3.93
2022-T3;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;133;0.62
2022-T3;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;72911;2.57
2022-T3;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1577;0.9
2022-T3;Ensemble;A21;F;Construction (section F de la Naf);Brutes;68538;3.98
2022-T3;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;14935;1.83
2022-T4;Ensemble;A21;H;Transports et entreposage (section H de la Naf);Brutes;27016;1.8
2022-T4;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;42035;4.24
2022-T4;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;18882;2.29
2022-T4;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;63952;3.91
2022-T4;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;41618;2.8
2023-T1;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;76303;2.68
2023-T1;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;40202;4.0
2023-T1;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;18202;2.21
2023-T1;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;10092;3.41
2023-T1;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;61096;3.72
2023-T1;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;10390;2.48
2023-T1;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;20163;3.73
2023-T2;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;4081;2.41
2023-T2;Ensemble;A21;G;"Commerce ; réparation d'automobiles et de motocycles (section G de la Naf)";Brutes;98784;2.84
2023-T2;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;17100;2.07
2023-T2;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;10418;3.52
2023-T2;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;59897;3.65
2023-T3;Ensemble;A21;E;"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution (section E de la Naf)";Brutes;3284;1.95
2023-T3;Ensemble;A21;F;Construction (section F de la Naf);Brutes;66130;3.86
2023-T3;Ensemble;A21;J;Information et communication (section J de la Naf);Brutes;34315;3.45
2023-T3;Ensemble;A21;L;Activités immobilières (section L de la Naf);Brutes;8678;3.0
2023-T3;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;51188;3.11
2023-T3;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;29799;1.99
2023-T3;Ensemble;A21;P;Enseignement (section P de la Naf);Brutes;8452;2.14
2023-T3;Ensemble;A21;Q;Santé humaine et action sociale (section Q de la Naf);Brutes;69441;3.44
2023-T4;Ensemble;A21;B;Industries extractives (section B de la Naf);Brutes;589;2.75
2023-T4;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;70069;2.44
2023-T4;Ensemble;A21;D;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné (section D de la Naf);Brutes;1750;0.96
2023-T4;Ensemble;A21;F;Construction (section F de la Naf);Brutes;70571;4.14
2023-T4;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;18093;2.17
2023-T4;Ensemble;A21;M;Activités spécialisées, scientifiques et techniques (section M de la Naf);Brutes;52317;3.17
2023-T4;Ensemble;A21;S;Autres activités de services (section S de la Naf);Brutes;18653;3.46
2024-T1;Ensemble;A21;I;Hébergement et restauration (section I de la Naf);Brutes;71850;5.22
2024-T1;Ensemble;A21;K;Activités financières et d'assurance (section K de la Naf);Brutes;19726;2.36
2024-T1;Ensemble;A21;N;Activités de services administratifs et de soutien (section N de la Naf);Brutes;36926;2.44
2024-T2;Ensemble;A21;C;Industrie manufacturière (section C de la Naf);Brutes;63480;2.21
